Год;Месяц;Канал;Бренд;Диапазон веса;Сумма (в 1000);Штуки (в 1000 шт);Штуки (в шт);Точки;Офтейк (штук на точку);Цена за штуку;Средний вес;Цена за грамм; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2022;1;Minimarkets;Blue;200-249G;14,80;0,10;97;24;4;151,91;224,5;0,68;;;;;;;;;;;;;;
2022;1;Minimarkets;Blue;400-599G;1 609,07;8,11;8111;1351;6;198,38;499,5;0,40;;;;;;;;;;;;;;
2022;1;Minimarkets;Yellow;250-299G;38,74;0,62;624;128;5;62,13;274,5;0,23;;;;;;;;;;;;;;
2022;1;Minimarkets;Yellow;350-399G;701,60;11,90;11902;1386;9;58,95;374,5;0,16;;;;;;;;;;;;;;
2022;1;Minimarkets;White;<200G;700,44;8,12;8116;2897;3;86,30;200;0,43;;;;;;;;;;;;;;
2022;1;Minimarkets;Snow;350-399G;193,18;4,45;4448;435;10;43,43;374,5;0,12;;;;;;;;;;;;;;
2022;1;Minimarkets;Rosy;350-399G;164,70;2,21;2207;769;3;74,64;374,5;0,20;;;;;;;;;;;;;;
2022;1;Minimarkets;Rosy;400-599G;12,01;0,14;142;56;3;84,79;499,5;0,17;;;;;;;;;;;;;;
2022;1;Minimarkets;Lilac;400-599G;135,06;1,17;1169;1;1 169;115,58;499,5;0,23;;;;;;;;;;;;;;
2022;1;Minimarkets;Orange;250-299G;1,59;0,00;4;1;4;442,52;274,5;1,61;;;;;;;;;;;;;;
2022;1;Minimarkets;Orange;300-349G;0,95;0,00;3;1;3;307,06;324,5;0,95;;;;;;;;;;;;;;
2022;1;Minimarkets;Orange;400-599G;127,58;0,87;871;1;871;146,48;499,5;0,29;;;;;;;;;;;;;;
2022;1;Minimarkets;Black;200-249G;98,70;1,36;1361;422;3;72,53;224,5;0,32;;;;;;;;;;;;;;
2022;1;Minimarkets;Black;400-599G;7,21;0,08;80;97;1;90,64;499,5;0,18;;;;;;;;;;;;;;
2022;1;Minimarkets;Magenta;300-349G;96,79;1,08;1084;921;1;89,33;324,5;0,28;;;;;;;;;;;;;;
2022;1;Supermarkets;Green;200-249G;10 271,14;200,73;200730;17167;12;51,17;224,5;0,23;;;;;;;;;;;;;;
2022;1;Supermarkets;Green;350-399G;14 567,70;159,52;159517;17397;9;91,32;374,5;0,24;;;;;;;;;;;;;;
2022;1;Supermarkets;Green;400-599G;1 323,62;9,92;9921;729;14;133,41;499,5;0,27;;;;;;;;;;;;;;
2022;1;Supermarkets;Green;600-899G;1,79;0,01;9;3;3;205,88;749,5;0,27;;;;;;;;;;;;;;
2022;1;Supermarkets;Blue;200-249G;147,99;1,23;1230;286;4;120,29;224,5;0,54;;;;;;;;;;;;;;
2022;1;Supermarkets;Blue;400-599G;9 934,41;56,19;56187;4241;13;176,81;499,5;0,35;;;;;;;;;;;;;;
2022;1;Supermarkets;Yellow;250-299G;96,49;1,57;1571;319;5;61,42;274,5;0,22;;;;;;;;;;;;;;
2022;1;Supermarkets;Yellow;350-399G;1 335,57;19,02;19016;1751;11;70,23;374,5;0,19;;;;;;;;;;;;;;
2022;1;Supermarkets;White;<200G;1 288,47;14,67;14668;4284;3;87,84;200;0,44;;;;;;;;;;;;;;
2022;1;Supermarkets;Rosy;350-399G;403,57;5,38;5385;1598;3;74,95;374,5;0,20;;;;;;;;;;;;;;
2022;1;Supermarkets;Rosy;400-599G;34,84;0,42;418;211;2;83,44;499,5;0,17;;;;;;;;;;;;;;
2022;1;Supermarkets;Deep;<200G;359,11;1,14;1142;112;10;314,43;200;1,57;;;;;;;;;;;;;;
2022;1;Supermarkets;Deep;350-399G;5,17;0,01;12;5;2;438,28;374,5;1,17;;;;;;;;;;;;;;
2022;1;Supermarkets;Deep;400-599G;31,90;0,06;60;44;1;529,03;499,5;1,06;;;;;;;;;;;;;;
2022;1;Supermarkets;Red;350-399G;282,59;1,36;1362;1;1 362;207,44;374,5;0,55;;;;;;;;;;;;;;
2022;1;Supermarkets;Magenta;300-349G;280,30;3,01;3006;2426;1;93,25;324,5;0,29;;;;;;;;;;;;;;
2022;1;Supermarkets;Orange;250-299G;3,23;0,01;8;4;2;384,57;274,5;1,40;;;;;;;;;;;;;;
2022;1;Supermarkets;Orange;300-349G;6,09;0,02;19;14;1;315,37;324,5;0,97;;;;;;;;;;;;;;
2022;1;Supermarkets;Orange;400-599G;261,31;1,47;1465;188;8;178,32;499,5;0,36;;;;;;;;;;;;;;
2022;1;Supermarkets;Vivid;<200G;46,09;0,27;268;1;268;172,23;200;0,86;;;;;;;;;;;;;;
2022;1;Supermarkets;Vivid;350-399G;145,87;0,60;597;1;597;244,54;374,5;0,65;;;;;;;;;;;;;;
2022;2;Hypermarkets;Green;200-249G;729,82;11,11;11108;533;21;65,70;224,5;0,29;;;;;;;;;;;;;;
2022;2;Hypermarkets;Green;350-399G;4 702,00;47,11;47111;744;63;99,81;374,5;0,27;;;;;;;;;;;;;;
2022;2;Hypermarkets;Green;400-599G;3 969,20;32,42;32415;641;51;122,45;499,5;0,25;;;;;;;;;;;;;;
2022;2;Hypermarkets;Blue;200-249G;11,33;0,09;89;11;8;126,87;224,5;0,57;;;;;;;;;;;;;;
2022;2;Hypermarkets;Blue;400-599G;5 962,64;35,85;35850;694;52;166,32;499,5;0,33;;;;;;;;;;;;;;
2022;2;Hypermarkets;White;<200G;284,82;2,51;2514;212;12;113,30;200;0,57;;;;;;;;;;;;;;
2022;2;Hypermarkets;Orange;250-299G;2,95;0,01;9;7;1;317,28;274,5;1,16;;;;;;;;;;;;;;
2022;2;Hypermarkets;Orange;400-599G;234,20;1,66;1662;171;10;140,92;499,5;0,28;;;;;;;;;;;;;;
2022;2;Hypermarkets;Yellow;250-299G;0,21;0,00;4;1;4;53,57;274,5;0,20;;;;;;;;;;;;;;
2022;2;Hypermarkets;Yellow;350-399G;125,00;1,51;1513;151;10;82,64;374,5;0,22;;;;;;;;;;;;;;
2022;2;Hypermarkets;Red;350-399G;75,32;0,41;413;34;12;182,38;374,5;0,49;;;;;;;;;;;;;;
2022;2;Hypermarkets;Magenta;300-349G;74,06;0,75;753;251;3;98,40;324,5;0,30;;;;;;;;;;;;;;
2022;2;Hypermarkets;Purple;400-599G;34,99;0,16;157;118;1;222,84;499,5;0,45;;;;;;;;;;;;;;
2022;2;Hypermarkets;Lime;400-599G;33,86;0,20;202;1;202;167,62;499,5;0,34;;;;;;;;;;;;;;
2022;2;Hypermarkets;Pink;<200G;32,36;0,19;191;82;2;169,70;200;0,85;;;;;;;;;;;;;;
2022;2;Hypermarkets;Pink;350-399G;0,41;0,00;4;2;2;92,15;374,5;0,25;;;;;;;;;;;;;;
2022;2;Minimarkets;Green;200-249G;4 483,62;82,46;82455;9842;8;54,38;224,5;0,24;;;;;;;;;;;;;;
2022;2;Minimarkets;Green;350-399G;5 765,42;54,68;54681;8884;6;105,44;374,5;0,28;;;;;;;;;;;;;;
2022;2;Minimarkets;Green;400-599G;555,28;3,23;3230;698;5;171,90;499,5;0,34;;;;;;;;;;;;;;
2022;2;Minimarkets;Green;600-899G;47,31;0,29;293;179;2;161,52;749,5;0,22;;;;;;;;;;;;;;
2022;2;Minimarkets;Blue;200-249G;13,46;0,09;86;22;4;155,99;224,5;0,69;;;;;;;;;;;;;;
2022;2;Minimarkets;Blue;400-599G;1 608,79;7,67;7672;1187;6;209,70;499,5;0,42;;;;;;;;;;;;;;
2022;2;Minimarkets;Yellow;250-299G;54,70;0,96;964;153;6;56,75;274,5;0,21;;;;;;;;;;;;;;
2022;2;Minimarkets;Yellow;350-399G;530,29;7,05;7054;1341;5;75,18;374,5;0,20;;;;;;;;;;;;;;
2022;2;Minimarkets;White;<200G;515,44;5,70;5704;2437;2;90,37;200;0,45;;;;;;;;;;;;;;
2022;2;Minimarkets;Rosy;350-399G;192,43;2,79;2793;961;3;68,89;374,5;0,18;;;;;;;;;;;;;;
2022;2;Minimarkets;Rosy;400-599G;21,53;0,26;256;181;1;84,25;499,5;0,17;;;;;;;;;;;;;;
2022;2;Minimarkets;Orange;250-299G;0,91;0,00;2;1;2;454,43;274,5;1,66;;;;;;;;;;;;;;
2022;2;Minimarkets;Orange;300-349G;1,37;0,00;4;1;4;312,15;324,5;0,96;;;;;;;;;;;;;;
2022;2;Minimarkets;Orange;400-599G;156,26;1,05;1049;1;1 049;148,92;499,5;0,30;;;;;;;;;;;;;;
2022;2;Minimarkets;Magenta;300-349G;121,20;1,60;1604;1291;1;75,55;324,5;0,23;;;;;;;;;;;;;;
2022;2;Minimarkets;Snow;350-399G;106,80;2,23;2235;463;5;47,80;374,5;0,13;;;;;;;;;;;;;;
2022;2;Minimarkets;Black;200-249G;79,16;1,14;1135;359;3;69,72;224,5;0,31;;;;;;;;;;;;;;
2022;2;Minimarkets;Black;400-599G;5,08;0,05;53;52;1;95,75;499,5;0,19;;;;;;;;;;;;;;
2022;2;Minimarkets;Red;350-399G;83,91;0,42;419;1;419;200,30;374,5;0,53;;;;;;;;;;;;;;
2022;2;Supermarkets;Green;200-249G;11 127,31;211,83;211829;18131;12;52,53;224,5;0,23;;;;;;;;;;;;;;
2022;2;Supermarkets;Green;350-399G;12 648,51;129,53;129528;16535;8;97,65;374,5;0,26;;;;;;;;;;;;;;
2022;2;Supermarkets;Green;400-599G;1 108,96;7,38;7379;691;11;150,30;499,5;0,30;;;;;;;;;;;;;;
2022;2;Supermarkets;Green;600-899G;3,14;0,02;15;4;4;206,69;749,5;0,28;;;;;;;;;;;;;;
2022;2;Supermarkets;Blue;200-249G;118,79;0,99;986;276;4;120,49;224,5;0,54;;;;;;;;;;;;;;
2022;2;Supermarkets;Blue;400-599G;6 283,97;29,55;29552;3996;7;212,64;499,5;0,43;;;;;;;;;;;;;;
2022;2;Supermarkets;Yellow;250-299G;130,57;2,29;2290;321;7;57,03;274,5;0,21;;;;;;;;;;;;;;
2022;2;Supermarkets;Yellow;350-399G;1 788,13;26,07;26069;1739;15;68,59;374,5;0,18;;;;;;;;;;;;;;
2022;2;Supermarkets;White;<200G;953,29;10,02;10016;3814;3;95,18;200;0,48;;;;;;;;;;;;;;
2022;2;Supermarkets;Orange;250-299G;4,71;0,01;11;5;2;413,49;274,5;1,51;;;;;;;;;;;;;;
2022;2;Supermarkets;Orange;300-349G;2,39;0,01;8;7;1;310,45;324,5;0,96;;;;;;;;;;;;;;
2022;2;Supermarkets;Orange;400-599G;756,53;3,74;3736;411;9;202,49;499,5;0,41;;;;;;;;;;;;;;
2022;2;Supermarkets;Deep;<200G;401,39;1,31;1306;99;13;307,39;200;1,54;;;;;;;;;;;;;;
2022;2;Supermarkets;Deep;350-399G;6,54;0,01;14;3;5;454,42;374,5;1,21;;;;;;;;;;;;;;
2022;2;Supermarkets;Deep;400-599G;46,11;0,09;87;42;2;530,62;499,5;1,06;;;;;;;;;;;;;;
2022;2;Supermarkets;Pearl;350-399G;410,97;4,70;4698;2631;2;87,49;374,5;0,23;;;;;;;;;;;;;;
2022;2;Supermarkets;Rosy;350-399G;342,94;4,88;4878;1629;3;70,30;374,5;0,19;;;;;;;;;;;;;;
2022;2;Supermarkets;Rosy;400-599G;28,10;0,29;291;145;2;96,62;499,5;0,19;;;;;;;;;;;;;;
2022;2;Supermarkets;Magenta;300-349G;298,29;3,72;3724;2653;1;80,09;324,5;0,25;;;;;;;;;;;;;;
2022;2;Supermarkets;Red;350-399G;256,51;1,19;1193;1;1 193;215,01;374,5;0,57;;;;;;;;;;;;;;
2022;3;Hypermarkets;Green;200-249G;1 000,99;14,11;14112;478;30;70,93;224,5;0,32;;;;;;;;;;;;;;
2022;3;Hypermarkets;Green;350-399G;7 356,76;73,75;73746;711;104;99,76;374,5;0,27;;;;;;;;;;;;;;
2022;3;Hypermarkets;Green;400-599G;6 568,25;55,55;55554;618;90;118,23;499,5;0,24;;;;;;;;;;;;;;
2022;3;Hypermarkets;Blue;200-249G;327,84;3,10;3095;92;34;105,91;224,5;0,47;;;;;;;;;;;;;;
2022;3;Hypermarkets;Blue;400-599G;9 020,89;45,21;45207;675;67;199,55;499,5;0,40;;;;;;;;;;;;;;
2022;3;Hypermarkets;White;<200G;424,70;3,81;3806;191;20;111,57;200;0,56;;;;;;;;;;;;;;
2022;3;Hypermarkets;Orange;250-299G;4,18;0,01;14;8;2;309,66;274,5;1,13;;;;;;;;;;;;;;
2022;3;Hypermarkets;Orange;400-599G;346,64;2,30;2299;169;14;150,78;499,5;0,30;;;;;;;;;;;;;;
2022;3;Hypermarkets;Yellow;250-299G;0,21;0,00;4;2;2;55,05;274,5;0,20;;;;;;;;;;;;;;
2022;3;Hypermarkets;Yellow;350-399G;225,40;2,76;2762;148;19;81,60;374,5;0,22;;;;;;;;;;;;;;
2022;3;Hypermarkets;Red;350-399G;146,81;0,79;793;31;26;185,11;374,5;0,49;;;;;;;;;;;;;;
2022;3;Hypermarkets;Magenta;300-349G;117,28;1,25;1250;291;4;93,86;324,5;0,29;;;;;;;;;;;;;;
2022;3;Hypermarkets;Lime;400-599G;82,92;0,45;451;1;451;183,83;499,5;0,37;;;;;;;;;;;;;;
2022;3;Hypermarkets;Pearl;350-399G;75,03;0,83;832;117;7;90,19;374,5;0,24;;;;;;;;;;;;;;
2022;3;Hypermarkets;Purple;400-599G;64,89;0,28;281;128;2;231,17;499,5;0,46;;;;;;;;;;;;;;
2022;3;Minimarkets;Green;200-249G;3 593,98;52,49;52486;8349;6;68,48;224,5;0,31;;;;;;;;;;;;;;
2022;3;Minimarkets;Green;350-399G;6 762,74;62,98;62983;9221;7;107,37;374,5;0,29;;;;;;;;;;;;;;
2022;3;Minimarkets;Green;400-599G;602,12;3,61;3611;786;5;166,74;499,5;0,33;;;;;;;;;;;;;;
2022;3;Minimarkets;Green;600-899G;50,57;0,31;313;179;2;161,47;749,5;0,22;;;;;;;;;;;;;;
2022;3;Minimarkets;Blue;200-249G;67,63;0,63;627;64;10;107,90;224,5;0,48;;;;;;;;;;;;;;
2022;3;Minimarkets;Blue;400-599G;3 567,87;19,71;19705;2934;7;181,06;499,5;0,36;;;;;;;;;;;;;;
2022;3;Minimarkets;Yellow;250-299G;68,21;1,11;1111;136;8;61,40;274,5;0,22;;;;;;;;;;;;;;
2022;3;Minimarkets;Yellow;350-399G;762,58;11,60;11599;1371;8;65,75;374,5;0,18;;;;;;;;;;;;;;
2022;3;Minimarkets;White;<200G;517,77;5,50;5496;2432;2;94,21;200;0,47;;;;;;;;;;;;;;
2022;3;Minimarkets;Rosy;350-399G;227,98;3,31;3308;868;4;68,91;374,5;0,18;;;;;;;;;;;;;;
2022;3;Minimarkets;Rosy;400-599G;10,24;0,12;124;147;1;82,89;499,5;0,17;;;;;;;;;;;;;;
2022;3;Minimarkets;Orange;250-299G;0,49;0,00;1;3;0;376,31;274,5;1,37;;;;;;;;;;;;;;
2022;3;Minimarkets;Orange;300-349G;1,91;0,01;6;5;1;308,45;324,5;0,95;;;;;;;;;;;;;;
2022;3;Minimarkets;Orange;400-599G;191,38;1,23;1226;385;3;156,14;499,5;0,31;;;;;;;;;;;;;;
2022;3;Minimarkets;Magenta;300-349G;163,90;2,27;2268;1614;1;72,27;324,5;0,22;;;;;;;;;;;;;;
2022;3;Minimarkets;Pearl;350-399G;136,06;1,52;1523;642;2;89,32;374,5;0,24;;;;;;;;;;;;;;
2022;3;Minimarkets;Red;350-399G;131,26;0,65;650;1;650;201,85;374,5;0,54;;;;;;;;;;;;;;
2022;3;Minimarkets;Snow;350-399G;110,58;2,10;2104;454;5;52,55;374,5;0,14;;;;;;;;;;;;;;
2022;3;Supermarkets;Green;200-249G;10 159,89;161,93;161930;16513;10;62,74;224,5;0,28;;;;;;;;;;;;;;
2022;3;Supermarkets;Green;350-399G;16 676,61;159,76;159762;17796;9;104,38;374,5;0,28;;;;;;;;;;;;;;
2022;3;Supermarkets;Green;400-599G;3 433,77;26,55;26553;918;29;129,32;499,5;0,26;;;;;;;;;;;;;;
2022;3;Supermarkets;Green;600-899G;3,36;0,02;16;4;4;207,30;749,5;0,28;;;;;;;;;;;;;;
2022;3;Supermarkets;Blue;200-249G;186,27;1,46;1463;281;5;127,35;224,5;0,57;;;;;;;;;;;;;;
2022;3;Supermarkets;Blue;400-599G;14 237,19;73,77;73766;5115;14;193,01;499,5;0,39;;;;;;;;;;;;;;
2022;3;Supermarkets;Yellow;250-299G;160,45;2,65;2645;335;8;60,66;274,5;0,22;;;;;;;;;;;;;;
2022;3;Supermarkets;Yellow;350-399G;2 284,92;32,65;32647;1771;18;69,99;374,5;0,19;;;;;;;;;;;;;;
2022;3;Supermarkets;Orange;250-299G;3,93;0,01;10;8;1;405,16;274,5;1,48;;;;;;;;;;;;;;
2022;3;Supermarkets;Orange;300-349G;13,46;0,04;43;15;3;313,01;324,5;0,96;;;;;;;;;;;;;;
2022;3;Supermarkets;Orange;400-599G;1 072,68;4,52;4523;471;10;237,19;499,5;0,47;;;;;;;;;;;;;;
2022;3;Supermarkets;Pearl;350-399G;982,06;10,72;10723;3545;3;91,58;374,5;0,24;;;;;;;;;;;;;;
2022;3;Supermarkets;White;<200G;947,04;9,37;9375;3564;3;101,02;200;0,51;;;;;;;;;;;;;;
2022;3;Supermarkets;Deep;<200G;709,72;2,24;2236;116;19;317,38;200;1,59;;;;;;;;;;;;;;
2022;3;Supermarkets;Deep;350-399G;22,15;0,05;51;6;9;434,25;374,5;1,16;;;;;;;;;;;;;;
2022;3;Supermarkets;Deep;400-599G;88,88;0,17;169;64;3;526,55;499,5;1,05;;;;;;;;;;;;;;
2022;3;Supermarkets;Magenta;300-349G;521,42;7,97;7966;3499;2;65,46;324,5;0,20;;;;;;;;;;;;;;
2022;3;Supermarkets;Dim;350-399G;200,89;0,45;447;1;447;449,83;374,5;1,20;;;;;;;;;;;;;;
2022;3;Supermarkets;Dim;400-599G;290,88;0,53;531;1;531;548,22;499,5;1,10;;;;;;;;;;;;;;
2022;3;Supermarkets;Rosy;350-399G;395,16;5,43;5427;1692;3;72,82;374,5;0,19;;;;;;;;;;;;;;
2022;3;Supermarkets;Rosy;400-599G;25,77;0,27;271;135;2;94,99;499,5;0,19;;;;;;;;;;;;;;
2022;4;Hypermarkets;Green;200-249G;820,42;11,34;11338;442;26;72,36;224,5;0,32;;;;;;;;;;;;;;
2022;4;Hypermarkets;Green;350-399G;5 684,18;54,25;54246;679;80;104,79;374,5;0,28;;;;;;;;;;;;;;
2022;4;Hypermarkets;Green;400-599G;3 564,35;25,78;25783;538;48;138,24;499,5;0,28;;;;;;;;;;;;;;
2022;4;Hypermarkets;Blue;200-249G;318,20;3,03;3026;92;33;105,17;224,5;0,47;;;;;;;;;;;;;;
2022;4;Hypermarkets;Blue;400-599G;6 304,31;29,14;29136;633;46;216,37;499,5;0,43;;;;;;;;;;;;;;
2022;4;Hypermarkets;Orange;250-299G;3,82;0,01;13;7;2;303,07;274,5;1,10;;;;;;;;;;;;;;
2022;4;Hypermarkets;Orange;400-599G;475,48;2,84;2839;163;17;167,48;499,5;0,34;;;;;;;;;;;;;;
2022;4;Hypermarkets;White;<200G;203,67;1,70;1701;167;10;119,76;200;0,60;;;;;;;;;;;;;;
2022;4;Hypermarkets;Yellow;250-299G;0,27;0,00;5;1;5;59,70;274,5;0,22;;;;;;;;;;;;;;
2022;4;Hypermarkets;Yellow;350-399G;195,83;2,33;2328;141;17;84,14;374,5;0,22;;;;;;;;;;;;;;
2022;4;Hypermarkets;Red;350-399G;104,95;0,54;541;1;541;194,00;374,5;0,52;;;;;;;;;;;;;;
2022;4;Hypermarkets;Macaroon;350-399G;92,09;1,45;1450;114;13;63,50;374,5;0,17;;;;;;;;;;;;;;
2022;4;Hypermarkets;Pearl;350-399G;73,90;0,79;792;117;7;93,26;374,5;0,25;;;;;;;;;;;;;;
2022;4;Hypermarkets;Magenta;300-349G;55,82;0,49;485;245;2;115,02;324,5;0,35;;;;;;;;;;;;;;
2022;4;Hypermarkets;Purple;400-599G;52,92;0,22;221;125;2;239,80;499,5;0,48;;;;;;;;;;;;;;
2022;4;Minimarkets;Green;200-249G;2 841,10;41,02;41018;7512;5;69,26;224,5;0,31;;;;;;;;;;;;;;
2022;4;Minimarkets;Green;350-399G;6 623,00;61,10;61099;8855;7;108,40;374,5;0,29;;;;;;;;;;;;;;
2022;4;Minimarkets;Green;400-599G;525,96;2,86;2863;472;6;183,68;499,5;0,37;;;;;;;;;;;;;;
2022;4;Minimarkets;Green;600-899G;48,94;0,30;303;179;2;161,52;749,5;0,22;;;;;;;;;;;;;;
2022;4;Minimarkets;Blue;200-249G;113,27;1,07;1073;73;15;105,59;224,5;0,47;;;;;;;;;;;;;;
2022;4;Minimarkets;Blue;400-599G;3 527,42;17,86;17859;2396;7;197,51;499,5;0,40;;;;;;;;;;;;;;
2022;4;Minimarkets;Yellow;250-299G;63,42;1,10;1096;155;7;57,86;274,5;0,21;;;;;;;;;;;;;;
2022;4;Minimarkets;Yellow;350-399G;634,86;10,18;10178;1419;7;62,38;374,5;0,17;;;;;;;;;;;;;;
2022;4;Minimarkets;White;<200G;416,92;4,45;4453;1675;3;93,64;200;0,47;;;;;;;;;;;;;;
2022;4;Minimarkets;Rosy;350-399G;142,50;2,02;2022;883;2;70,48;374,5;0,19;;;;;;;;;;;;;;
2022;4;Minimarkets;Rosy;400-599G;141,08;1,70;1697;281;6;83,15;499,5;0,17;;;;;;;;;;;;;;
2022;4;Minimarkets;Orange;250-299G;0,90;0,00;2;2;1;447,80;274,5;1,63;;;;;;;;;;;;;;
2022;4;Minimarkets;Orange;300-349G;0,24;0,00;1;2;0;341,00;324,5;1,05;;;;;;;;;;;;;;
2022;4;Minimarkets;Orange;400-599G;227,06;1,29;1288;388;3;176,31;499,5;0,35;;;;;;;;;;;;;;
